Week,Timestep,MU,RBM,RSDU,Total extended time,Rescheduling,Original _ extended,Ori-timestep
4,0.880044506,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,82
4,1.26888417,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,94
4,1.657723833,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,106
4,1.722530443,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,108
4,-1.258573641,0.798245614,1.098901099,0.105402891,-1.16525614,TRUE,8,16
4,1.852143664,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,112
4,2.046563496,0.815217391,1.102222222,0.0759467,0.212253565,TRUE,51,118
4,-1.193767031,0.798245614,1.098901099,0.105402891,-1.16525614,TRUE,8,18
4,-1.096557115,0.818181818,1.088888889,0.094280904,-1.229326358,TRUE,6,21
4,-1.06415381,0.797413793,1.059459459,0.059541303,-1.069150811,TRUE,11,22
4,-0.966943894,0.797413793,1.059459459,0.059541303,-1.069150811,TRUE,11,25
4,-0.934540589,0.797413793,1.059459459,0.059541303,-1.069150811,TRUE,11,26
4,-0.707717452,0.770491803,1.14893617,0.126472018,-0.973045483,TRUE,14,33
5,-1.226170336,0.763157895,1.149425287,0.1598211,-1.357466796,FALSE,2,17
5,-1.193767031,0.754310345,1.165714286,0.166271641,-1.325431687,FALSE,3,18
5,-0.480894315,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,40
5,-0.383684399,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,43
5,-0.351281094,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,44
5,-0.254071178,0.798387097,1.111111111,0.076483614,-0.58862417,FALSE,26,47
5,-0.156861262,0.794354839,1.116751269,0.081850332,-0.62065928,FALSE,25,50
5,-0.124457957,0.784615385,1.137254902,0.109757226,-0.396413514,FALSE,32,51
5,-0.092054652,0.776515152,1.151219512,0.117478972,-0.364378404,FALSE,33,52
5,0.037558569,0.776515152,1.151219512,0.117478972,-0.364378404,FALSE,33,56
5,0.134768485,0.805970149,1.092592593,0.103659603,-0.011992201,FALSE,44,59
5,0.264381706,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,63
5,-1.12896042,0.762931034,1.152542373,0.151457396,-1.261361468,FALSE,5,20
5,0.523608148,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,71
5,0.71802798,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,77
5,1.009657727,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,86
5,1.106867643,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,89
5,1.204077559,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,92
5,1.236480864,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,93
5,1.398497391,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,98
5,1.528110612,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,102
5,1.592917222,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,104
5,1.625320528,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,105
5,-1.06415381,0.771551724,1.139664804,0.139403853,-1.197291249,FALSE,7,22
5,1.88454697,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,113
5,1.916950275,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,114
5,2.046563496,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,118
5,2.078966801,0.813432836,1.100917431,0.112611331,0.052078018,FALSE,46,119
5,-0.999347199,0.780172414,1.127071823,0.130586357,-1.13322103,FALSE,9,24
5,-0.902137283,0.786290323,1.066666667,0.048469904,-0.684729498,FALSE,23,27
5,-0.642910841,0.794354839,1.096446701,0.067087065,-0.62065928,FALSE,25,35
