Week,Timestep,MU,RBM,RSDU,Total extended time,Rescheduling,Original _ extended,Ori-timestep
265,0.066320456,0.8125,1.104072398,0.096200415,-0.599099206,TRUE,24,29
265,1.210610226,0.803571429,1.12,0.104041777,-0.3959723,TRUE,28,49
265,1.553897157,0.847402597,1.057471264,0.050636597,1.432169853,FALSE,64,55
266,-1.59289971,0.734042553,1.15942029,0.142982112,-1.614733736,FALSE,4,0
266,-1.077969313,0.725490196,1.081081081,0.058385051,-1.106916471,FALSE,14,9
266,-0.734682382,0.716981132,1.052631579,0.037216146,-0.903789565,FALSE,18,15
266,-0.048108521,0.764150943,1.086419753,0.0867132,-0.3959723,FALSE,28,27
266,0.237963922,0.745833333,1.184357542,0.139403853,0.46731705,FALSE,45,32
266,0.638465341,0.784482759,1.120879121,0.097466188,0.619662229,TRUE,48,39
267,-1.077969313,0.759259259,1.146341463,0.119487305,-1.614733736,FALSE,4,9
267,-0.849111359,0.758333333,1.032967033,0.042084708,-0.700662659,FALSE,22,13
267,-0.791896871,0.781746032,1.137055838,0.097200722,0.061063238,FALSE,37,14
267,-0.677467894,0.792307692,1.087378641,0.060371385,0.518098776,FALSE,46,16
267,0.180749433,0.782142857,1.150684932,0.107927537,1.178261221,FALSE,59,31
267,0.524036364,0.798611111,1.130434783,0.091476718,1.736860212,FALSE,70,37
268,-1.135183802,0.825757576,1.082568807,0.075653314,-1.360825104,TRUE,9,8
268,-0.44860994,0.828358209,1.063063063,0.061543248,-1.157698198,TRUE,13,20
268,-0.162537498,0.791666667,1.085020243,0.066607086,0.111844964,FALSE,38,25
268,0.409607387,0.783333333,1.157446809,0.148631908,-0.497535753,TRUE,26,35
268,1.038966761,0.796666667,1.138075314,0.132047982,-0.294408847,TRUE,30,46
268,1.553897157,0.843333333,1.075098814,0.082025731,0.416535323,TRUE,44,55
269,-1.020754825,0.728448276,1.207100592,0.188731735,-1.513170283,FALSE,6,10
269,-0.620253405,0.754310345,1.165714286,0.14380637,-1.208479924,FALSE,12,17
269,-0.44860994,0.800847458,1.079365079,0.060789023,-0.497535753,FALSE,26,20
269,0.581250853,0.760869565,1.180952381,0.160498091,0.568880503,FALSE,47,38
269,1.496682669,0.81884058,1.097345133,0.071530122,1.381388127,FALSE,63,54
270,-1.077969313,0.726190476,1.147540984,0.172456108,-0.802226112,FALSE,20,9
270,-0.906325848,0.738636364,1.138461538,0.126864788,-0.3959723,FALSE,28,12
270,-0.334180963,0.71875,1.188405797,0.144927536,0.010281512,FALSE,36,22
270,-0.219751986,0.703703704,1.236842105,0.203841229,0.721225682,FALSE,50,24
270,0.466821876,0.759259259,1.146341463,0.119487305,1.3306064,FALSE,62,36
271,-1.478470733,0.652777778,1.14893617,0.10708985,-1.614733736,TRUE,4,2
271,-1.249612779,0.675675676,1.2,0.142361043,-1.310043377,TRUE,10,6
271,-0.963540336,0.725,1.137931034,0.112620218,-0.497535753,FALSE,26,11
271,-0.677467894,0.651162791,1.285714286,0.21626074,-0.700662659,TRUE,22,16
271,-0.162537498,0.703488372,1.190082645,0.130498284,-0.243627121,TRUE,31,25
271,0.009105968,0.75,1.134751773,0.114358266,0.772007409,FALSE,51,28
272,-0.849111359,0.745535714,1.053892216,0.053110318,-1.310043377,FALSE,10,13
272,-0.791896871,0.729508197,1.213483146,0.166656146,-0.751444386,FALSE,21,14
272,-0.734682382,0.770491803,1.14893617,0.119098267,-0.243627121,FALSE,31,15
272,0.638465341,0.776515152,1.053658537,0.040225421,0.619662229,FALSE,48,39
272,0.867323295,0.765384615,1.165829146,0.11532271,0.31497187,TRUE,42,43
272,1.325039203,0.8125,1.085972851,0.072961609,1.432169853,FALSE,64,51
273,-1.535685221,0.781746032,1.116751269,0.102700446,-0.599099206,FALSE,24,1
273,-0.334180963,0.791666667,1.129186603,0.087530608,0.010281512,FALSE,36,22
273,0.066320456,0.799295775,1.074889868,0.076640167,0.924352588,FALSE,54,29
273,0.409607387,0.820422535,1.081545064,0.061699166,1.229042947,FALSE,60,35
273,0.69567983,0.81,1.037037037,0.028112348,1.736860212,FALSE,70,40
273,0.867323295,0.801948052,1.020242915,0.015504892,1.939987118,FALSE,74,43
274,-1.19239829,0.764150943,1.135802469,0.143266627,-1.614733736,TRUE,4,7
274,-0.906325848,0.788135593,1.11827957,0.090390826,-0.3959723,FALSE,28,12
274,0.466821876,0.77734375,1.065326633,0.072240733,0.264190144,FALSE,41,36
274,0.581250853,0.813432836,1.064220183,0.048545896,1.229042947,FALSE,60,38
274,0.810108807,0.818181818,1.092592593,0.06415003,1.127479494,TRUE,58,42
275,-0.505824429,0.80625,1.131782946,0.148438311,-0.903789565,FALSE,18,19
275,1.153395738,0.825,1.106060606,0.122468239,-0.599099206,FALSE,24,48
275,1.43946818,0.849358974,1.132075472,0.12770858,-0.54831748,TRUE,25,53
275,2.068827553,0.840909091,1.094594595,0.064337193,1.025916041,FALSE,56,64
275,2.297685507,0.865168539,1.064935065,0.05509923,1.635296759,FALSE,68,68
276,-1.020754825,0.78125,1.155555556,0.150412328,-0.700662659,FALSE,22,10
276,0.466821876,0.798611111,1.130434783,0.156521739,-0.446754027,TRUE,27,36
276,1.725540623,0.777777778,1.174603175,0.161353975,0.670443956,FALSE,49,58
276,1.782755111,0.805555556,1.134099617,0.120268275,1.127479494,FALSE,58,59
276,1.897184088,0.817901235,1.116981132,0.105570492,1.3306064,FALSE,62,61
276,2.18325653,0.820121951,1.100371747,0.092763159,1.533733306,FALSE,66,66
277,-1.19239829,0.710526316,1.148148148,0.120962456,-1.513170283,FALSE,6,7
277,-1.077969313,0.663043478,1.278688525,0.229508197,-0.802226112,FALSE,20,9
277,-0.334180963,0.666666667,1.28125,0.231052844,-0.497535753,FALSE,26,22
277,-0.162537498,0.760416667,1.123287671,0.112961798,0.416535323,FALSE,44,25
277,0.009105968,0.76,1.078947368,0.067947076,0.721225682,FALSE,50,28
277,0.180749433,0.768518519,1.13253012,0.132712543,1.432169853,FALSE,64,31
277,0.29517841,0.766666667,1.02173913,0.025102186,2.34624093,FALSE,82,33
278,-1.478470733,0.727272727,1.09375,0.108253175,-1.208479924,FALSE,12,2
278,-1.364041756,0.71,1.211267606,0.161818666,-0.497535753,FALSE,26,4
278,-0.563038917,0.75,1.25,0.233509634,-0.3959723,TRUE,28,18
278,-0.44860994,0.770833333,1.216216216,0.197377498,-0.192845394,TRUE,32,20
278,0.752894318,0.801886792,1.082352941,0.07803823,0.924352588,FALSE,54,41
279,-1.364041756,0.730769231,1.184210526,0.212707994,-1.157698198,FALSE,13,4
279,-1.249612779,0.745614035,1.082352941,0.095092986,-0.243627121,FALSE,31,6
279,-1.077969313,0.767241379,1.146067416,0.106198104,0.162626691,FALSE,39,9
279,-0.162537498,0.788135593,1.11827957,0.079502054,0.568880503,FALSE,47,25
279,0.581250853,0.782258065,1.134020619,0.113558156,0.975134315,FALSE,55,38
280,-1.535685221,0.754807692,1.146496815,0.166906531,-1.106916471,FALSE,14,1
280,-0.791896871,0.763888889,1.139393939,0.134794564,-0.700662659,FALSE,22,14
280,-0.505824429,0.790178571,1.084745763,0.067482007,-0.091281941,FALSE,34,19
280,-0.334180963,0.797413793,1.102702703,0.105000377,0.31497187,FALSE,42,22
280,0.066320456,0.81147541,1.111111111,0.096885485,0.975134315,FALSE,55,29
280,0.409607387,0.80952381,1.078431373,0.062005444,1.279824674,FALSE,61,35
280,0.581250853,0.82421875,1.08056872,0.090751385,1.635296759,FALSE,68,38
281,-1.077969313,0.7890625,1.128712871,0.087816071,-1.360825104,FALSE,9,9
281,-0.963540336,0.785714286,1.072727273,0.078554433,-0.446754027,FALSE,27,11
281,-0.105323009,0.821428571,1.060869565,0.052173913,0.061063238,FALSE,37,26
281,0.066320456,0.817567568,1.107438017,0.082644628,0.670443956,FALSE,49,29
281,0.237963922,0.811728395,1.049429658,0.051763188,1.736860212,FALSE,70,32
281,1.553897157,0.844512195,1.083032491,0.058211247,2.447804383,FALSE,84,55
282,0.123534945,0.789855072,1.064220183,0.07415508,-1.157698198,FALSE,13,30
282,0.981752272,0.784246575,1.152838428,0.110817271,-0.599099206,FALSE,24,45
282,1.325039203,0.815068493,1.109243697,0.07578571,-0.142063668,FALSE,33,51
282,2.011613065,0.801948052,1.133603239,0.106090386,0.31497187,FALSE,42,63
283,-1.306827267,0.703703704,1.236842105,0.179771066,-1.106916471,FALSE,14,5
283,-0.44860994,0.75,1.160493827,0.12345679,-0.599099206,FALSE,24,20
283,-0.219751986,0.767857143,1.093023256,0.084918226,-0.091281941,FALSE,34,24
283,0.69567983,0.758333333,1.032967033,0.021978022,0.416535323,FALSE,44,40
284,-1.59289971,0.78030303,1.067961165,0.09176341,-0.853007839,FALSE,19,0
284,-0.334180963,0.813492063,1.073170732,0.084864965,-0.903789565,TRUE,18,22
284,0.29517841,0.778571429,1.155963303,0.121249098,-0.243627121,FALSE,31,33
284,0.352392899,0.810714286,1.110132159,0.081864081,0.213408417,FALSE,40,34
284,0.581250853,0.803333333,1.045643154,0.062654228,0.924352588,FALSE,54,38
284,0.867323295,0.824675325,1.102362205,0.071011807,1.584515033,FALSE,67,43
284,1.210610226,0.814102564,1.05511811,0.053789768,1.584515033,TRUE,67,49
285,-1.59289971,0.7890625,1.089108911,0.113753716,-1.259261651,FALSE,11,0
285,-0.906325848,0.802419355,1.105527638,0.124314742,-1.41160683,TRUE,8,12
285,-0.849111359,0.797794118,1.124423963,0.092012161,-0.497535753,FALSE,26,13
285,0.466821876,0.819852941,1.076233184,0.053561952,-0.192845394,FALSE,32,36
285,0.924537784,0.829710145,1.082969432,0.070412731,0.111844964,FALSE,38,44
285,1.839969599,0.826388889,1.042016807,0.034985983,0.568880503,FALSE,47,60
286,-1.306827267,0.727777778,1.129770992,0.117930079,-1.41160683,FALSE,8,5
286,-1.077969313,0.715686275,1.095890411,0.065218524,-0.649880933,FALSE,23,9
286,-0.791896871,0.734693878,1.166666667,0.148725726,-0.751444386,TRUE,21,14
286,-0.162537498,0.735576923,1.098039216,0.07806742,-0.294408847,TRUE,30,25
286,0.237963922,0.763392857,1.122807018,0.090344095,0.619662229,FALSE,48,32
286,0.69567983,0.75862069,1.068181818,0.045454545,0.873570862,FALSE,53,40
287,-1.478470733,0.8125,1.134615385,0.135072484,-1.360825104,FALSE,9,2
287,-0.677467894,0.80859375,1.140096618,0.140567812,-1.41160683,TRUE,8,16
287,-0.048108521,0.807971014,1.112107623,0.100805473,-0.599099206,TRUE,24,27
287,1.325039203,0.822916667,1.097046414,0.06803593,0.111844964,TRUE,38,51
287,1.611111646,0.815789474,1.112903226,0.085346816,0.670443956,TRUE,49,56
287,1.782755111,0.834337349,1.054151625,0.037977699,2.143114024,FALSE,78,59
287,1.897184088,0.808641975,1.129770992,0.092026164,1.381388127,TRUE,63,61
288,-0.734682382,0.764705882,1.173076923,0.158580986,-1.513170283,FALSE,6,15
288,0.237963922,0.801470588,1.119266055,0.109580874,-1.005353018,FALSE,16,32
288,0.752894318,0.805555556,1.120689655,0.103448276,-0.294408847,FALSE,30,41
288,1.038966761,0.823333333,1.101214575,0.069182217,0.46731705,FALSE,45,46
288,1.668326134,0.832236842,1.075098814,0.052237754,0.772007409,FALSE,51,57
288,2.011613065,0.833333333,1.096296296,0.07505523,1.635296759,FALSE,68,63
289,-1.306827267,0.715116279,1.170731707,0.146341463,-1.513170283,FALSE,6,5
289,-1.135183802,0.694444444,1.216,0.153188337,-1.41160683,TRUE,8,8
289,-0.906325848,0.686170213,1.240310078,0.177900925,-1.208479924,TRUE,12,12
289,0.009105968,0.707446809,1.203007519,0.143974001,-1.005353018,TRUE,16,28
289,0.066320456,0.724489796,1.126760563,0.087581024,-0.54831748,TRUE,25,29
289,0.752894318,0.774509804,1.088607595,0.073082313,0.264190144,FALSE,41,41
290,-0.963540336,0.692708333,1.142857143,0.099369562,-1.056134745,FALSE,15,11
290,-0.906325848,0.703125,1.214814815,0.147901028,-0.954571292,TRUE,17,12
290,-0.44860994,0.739795918,1.15862069,0.117848328,-0.446754027,TRUE,27,20
290,0.180749433,0.736363636,1.135802469,0.095629218,0.416535323,FALSE,44,31
291,-1.249612779,0.763392857,1.122807018,0.081871345,-0.853007839,FALSE,19,6
291,-1.020754825,0.776315789,1.129943503,0.096542415,-0.54831748,FALSE,25,10
291,-0.734682382,0.762295082,1.075268817,0.086912944,-0.091281941,FALSE,34,15
291,-0.334180963,0.753968254,1.073684211,0.094931574,0.111844964,FALSE,38,22
291,0.066320456,0.754098361,1.173913043,0.131636972,-0.192845394,TRUE,32,29
291,0.581250853,0.770491803,1.14893617,0.108489777,0.010281512,TRUE,36,38
291,1.038966761,0.79296875,1.103448276,0.109562084,0.772007409,TRUE,51,46
292,-1.249612779,0.788135593,1.11827957,0.106083502,-1.360825104,FALSE,9,6
292,-0.162537498,0.786885246,1.125,0.094709595,-1.056134745,FALSE,15,25
292,0.581250853,0.795081967,1.113402062,0.101708925,-0.954571292,TRUE,17,38
292,0.69567983,0.791666667,1.071770335,0.057149834,-0.192845394,FALSE,32,40
292,0.924537784,0.792307692,1.087378641,0.060371385,-0.345190574,TRUE,29,44
292,1.325039203,0.823529412,1.089285714,0.085017005,0.568880503,FALSE,47,51
293,-0.849111359,0.721698113,1.071895425,0.098690646,-1.056134745,FALSE,15,13
293,0.066320456,0.783018868,1.108433735,0.07991867,-0.3959723,FALSE,28,29
293,0.69567983,0.783898305,1.102702703,0.09888593,0.568880503,FALSE,47,40
293,0.924537784,0.7578125,1.175257732,0.127657564,1.025916041,FALSE,56,44
293,0.981752272,0.80952381,1.098039216,0.069784825,1.533733306,FALSE,66,45
294,-1.020754825,0.709302326,1.180327869,0.157240378,-1.513170283,FALSE,6,10
294,-0.734682382,0.711111111,1.1875,0.155204838,-1.208479924,FALSE,12,15
294,-0.505824429,0.766666667,1.101449275,0.107154942,-0.700662659,FALSE,22,19
294,-0.391395452,0.725490196,1.189189189,0.154472326,-0.192845394,FALSE,32,21
294,-0.219751986,0.722222222,1.051282051,0.072523772,0.213408417,TRUE,40,24
294,-0.105323009,0.714285714,1.075,0.08660254,0.416535323,TRUE,44,26
294,0.581250853,0.772321429,1.10982659,0.076393941,1.076697768,TRUE,57,38
295,0.123534945,0.719387755,1.191489362,0.135805264,-1.462388557,FALSE,7,30
295,0.180749433,0.755,1.112582781,0.117226649,-0.954571292,FALSE,17,31
295,0.409607387,0.769607843,1.121019108,0.10270392,-0.649880933,FALSE,23,35
295,0.981752272,0.74122807,1.041420118,0.029782384,-0.040500215,FALSE,35,45
296,-0.963540336,0.75,1.177777778,0.181443685,-0.751444386,FALSE,21,11
296,0.237963922,0.804166667,1.098445596,0.091716187,-0.091281941,FALSE,34,32
296,0.752894318,0.779411765,1.150943396,0.111091332,0.873570862,FALSE,53,41
296,0.924537784,0.771428571,1.166666667,0.122837955,1.076697768,FALSE,57,44
296,1.096181249,0.785714286,1.145454545,0.107051647,1.279824674,FALSE,61,47
297,-1.364041756,0.85,1.058823529,0.069295893,-0.954571292,FALSE,17,4
297,-1.020754825,0.848591549,1.045643154,0.056488459,-0.802226112,TRUE,20,10
297,0.867323295,0.857142857,1.060606061,0.061855802,0.365753597,FALSE,43,43
297,1.668326134,0.85,1.073529412,0.061225471,0.772007409,FALSE,51,57
297,1.954398576,0.857142857,1.060606061,0.064282435,0.365753597,TRUE,43,62
298,-0.391395452,0.776515152,1.151219512,0.153122047,-1.360825104,FALSE,9,21
298,0.524036364,0.801470588,1.082568807,0.081370854,-0.700662659,FALSE,22,37
298,1.153395738,0.827464789,1.089361702,0.065739746,0.162626691,FALSE,39,48
298,1.210610226,0.818493151,1.10460251,0.076543502,0.365753597,FALSE,43,49
298,1.668326134,0.826666667,1.064516129,0.051004478,0.822789135,FALSE,52,57
298,1.725540623,0.837662338,1.085271318,0.065165479,1.3306064,FALSE,62,58
299,-1.306827267,0.71875,1.188405797,0.144927536,-1.513170283,FALSE,6,5
299,-0.906325848,0.76,1.131578947,0.100781801,-0.802226112,FALSE,20,12
299,0.066320456,0.722727273,1.081761006,0.085620872,-0.446754027,TRUE,27,29
299,0.29517841,0.768181818,1.136094675,0.14380849,0.061063238,FALSE,37,33
299,0.924537784,0.788793103,1.071038251,0.060192028,0.772007409,FALSE,51,44
300,-0.677467894,0.73245614,1.19760479,0.148135531,-1.208479924,FALSE,12,16
300,-0.276966475,0.758333333,1.120879121,0.097466188,-0.446754027,FALSE,27,23
300,0.352392899,0.788135593,1.11827957,0.090390826,-0.243627121,FALSE,31,34
300,1.096181249,0.725806452,1.2,0.174977953,-0.54831748,TRUE,25,47
301,-1.535685221,0.75862069,1.068181818,0.087038828,-1.41160683,FALSE,8,1
301,-0.563038917,0.801724138,1.096774194,0.073454844,-0.903789565,FALSE,18,18
301,-0.391395452,0.773076923,1.054726368,0.049751244,-0.142063668,FALSE,33,21
301,0.123534945,0.799242424,1.118483412,0.079492863,0.365753597,FALSE,43,30
301,1.096181249,0.800724638,1.067873303,0.063348416,0.873570862,FALSE,53,47
301,1.153395738,0.783333333,1.021276596,0.02141797,1.584515033,FALSE,67,48
302,-1.421256244,0.727678571,1.202453988,0.181854675,-1.310043377,FALSE,10,3
302,-0.276966475,0.785714286,1.113636364,0.087038828,-0.649880933,FALSE,23,23
302,-0.048108521,0.785087719,1.094972067,0.113027865,-0.497535753,TRUE,26,27
302,0.066320456,0.758064516,1.170212766,0.134565007,-0.040500215,TRUE,35,29
302,0.466821876,0.799180328,1.087179487,0.103753784,0.31497187,TRUE,42,36
302,0.981752272,0.78030303,1.145631068,0.111544906,0.873570862,TRUE,53,45
303,-1.59289971,0.647435897,1.405940594,0.323970725,-1.41160683,FALSE,8,0
303,-1.249612779,0.636904762,1.439252336,0.356449464,-0.802226112,FALSE,20,6
303,0.237963922,0.648809524,1.412844037,0.332813893,-0.599099206,FALSE,24,32
303,2.412114484,0.678571429,1.350877193,0.279603113,-0.091281941,FALSE,34,70
304,-0.849111359,0.814516129,1.089108911,0.067636639,-0.903789565,FALSE,18,13
304,-0.162537498,0.779411765,1.150943396,0.119331232,-0.3959723,FALSE,28,25
304,0.524036364,0.811594203,1.107142857,0.115727512,0.213408417,FALSE,40,37
304,0.69567983,0.809027778,1.064377682,0.070609228,0.670443956,FALSE,49,40
304,0.981752272,0.796666667,1.138075314,0.103508928,0.975134315,FALSE,55,45
305,-1.19239829,0.684782609,1.238095238,0.16698131,-1.106916471,FALSE,14,7
305,-0.963540336,0.739361702,1.122302158,0.111142736,-0.446754027,FALSE,27,11
305,-0.44860994,0.739795918,1.075862069,0.061168435,-0.142063668,FALSE,33,20
305,-0.334180963,0.777777778,1.119047619,0.113356007,1.025916041,FALSE,56,22
306,-0.791896871,0.658536585,1.259259259,0.188852575,-1.310043377,FALSE,10,14
306,-0.734682382,0.677777778,1.114754098,0.094647585,-0.599099206,TRUE,24,15
306,-0.44860994,0.703125,1.214814815,0.147901028,0.061063238,TRUE,37,20
306,-0.276966475,0.695,1.237410072,0.170044105,0.264190144,TRUE,41,23
307,-1.135183802,0.70625,1.168141593,0.133625388,-1.310043377,FALSE,10,8
307,0.123534945,0.722222222,1.169230769,0.182033224,-0.446754027,FALSE,27,30
307,0.352392899,0.700980392,1.230769231,0.207288896,0.213408417,FALSE,40,34
307,0.581250853,0.735294118,1.173333333,0.174865027,0.568880503,FALSE,47,38
308,-1.19239829,0.745689655,1.179190751,0.158371658,-1.208479924,FALSE,12,7
308,-0.677467894,0.766666667,1.108695652,0.090507217,-0.649880933,FALSE,23,16
308,-0.048108521,0.765625,1.163265306,0.110531135,-0.040500215,FALSE,35,27
308,0.810108807,0.803030303,1.113207547,0.097433543,0.772007409,FALSE,51,42
308,1.382253692,0.797794118,1.124423963,0.092012161,1.025916041,FALSE,56,52
309,-1.19239829,0.772727273,1.129411765,0.112843095,-1.513170283,FALSE,6,7
309,-0.791896871,0.789473684,1.066666667,0.054433105,-1.005353018,FALSE,16,14
309,-0.563038917,0.778688525,1.136842105,0.109392683,-0.497535753,FALSE,26,18
309,-0.048108521,0.795081967,1.113402062,0.098883124,-0.294408847,FALSE,30,27
309,1.153395738,0.793650794,1.12,0.099331096,0.010281512,FALSE,36,48
310,-1.421256244,0.710227273,1.152,0.128996124,-1.563952009,TRUE,5,3
310,-0.849111359,0.73,1.178082192,0.129474401,-0.497535753,FALSE,26,13
310,-0.219751986,0.736363636,1.086419753,0.071277811,0.31497187,FALSE,42,24
310,-0.162537498,0.762711864,1.155555556,0.124391523,1.229042947,FALSE,60,25
310,0.638465341,0.788135593,1.11827957,0.090390826,1.533733306,FALSE,66,39
272,0.409607387,0.791847721,1.142392861,0.153028953,-0.497535753,TRUE,26,35
215,0.066320456,0.745781216,1.159918228,0.142454145,0.213408417,TRUE,40,29
296,0.810108807,0.758014737,1.159737996,0.140912963,-0.751444386,TRUE,21,42
267,1.038966761,0.797940339,1.13474109,0.126881877,-0.345190574,TRUE,29,46
265,-1.135183802,0.823880036,1.122924766,0.118571738,-1.106916471,TRUE,14,8
261,0.352392899,0.770097431,1.136045342,0.107272245,0.365753597,TRUE,43,34
32,-0.048108521,0.769769052,1.121650866,0.091292612,-1.157698198,TRUE,13,27
91,-0.276966475,0.72999427,1.079219837,0.083764656,-0.446754027,TRUE,27,23
287,1.782755111,0.810073033,1.126393762,0.090688839,1.229042947,TRUE,60,59
75,0.867323295,0.800070011,1.102565612,0.086650426,1.533733306,TRUE,66,43
29,1.43946818,0.833629763,1.064015041,0.049299834,0.873570862,TRUE,53,53
264,-0.677467894,0.746683978,1.14864536,0.117786152,-0.853007839,TRUE,19,16
206,0.466821876,0.775803859,1.112185085,0.093645613,1.178261221,TRUE,59,36
34,0.867323295,0.808761056,1.113798753,0.10683445,0.670443956,TRUE,49,43
294,0.752894318,0.752057023,1.170002369,0.135919234,-0.243627121,TRUE,31,41
190,-0.563038917,0.72633623,1.144735461,0.100808972,-0.497535753,TRUE,26,18
84,-1.249612779,0.691100646,1.239510435,0.233179173,-0.853007839,TRUE,19,6
190,-1.249612779,0.747133483,1.206438882,0.175728125,-1.41160683,TRUE,8,6
86,-1.19239829,0.70092666,1.212268458,0.191058907,-1.513170283,TRUE,6,7
286,-0.162537498,0.770404848,1.104807357,0.089006423,-0.446754027,TRUE,27,25
219,0.123534945,0.751899771,1.112770211,0.101154194,0.111844964,TRUE,38,30
56,-0.334180963,0.773250747,1.094607241,0.089881527,0.772007409,TRUE,51,22
274,0.409607387,0.798754141,1.130865307,0.155828101,-0.446754027,TRUE,27,35
94,-1.249612779,0.731736969,1.157230112,0.144152458,-1.41160683,TRUE,8,6
301,-0.048108521,0.782747918,1.100932376,0.114432915,-0.497535753,TRUE,26,27
15,1.210610226,0.803218024,1.080621431,0.057392236,1.076697768,TRUE,57,49
58,-0.162537498,0.794424043,1.15985731,0.151913472,-0.142063668,TRUE,33,25
193,0.867323295,0.821286273,1.124434705,0.122801192,1.178261221,TRUE,59,43
211,-0.391395452,0.770652034,1.107048461,0.0941936,-0.54831748,TRUE,25,21
90,0.066320456,0.745800118,1.103411158,0.080123867,0.416535323,TRUE,44,29
270,-0.219751986,0.705722387,1.188556531,0.13050981,-0.294408847,TRUE,30,24
98,0.066320456,0.733836241,1.174044274,0.152017642,0.873570862,TRUE,53,29
148,0.123534945,0.82654816,1.103348965,0.099922978,-0.142063668,TRUE,33,30
225,0.123534945,0.79409987,1.089317068,0.095917383,1.838423665,TRUE,72,30
62,2.240471019,0.812139173,1.161090213,0.142042658,0.721225682,TRUE,50,67
220,0.123534945,0.756431995,1.089931013,0.083202772,0.111844964,TRUE,38,30
146,1.382253692,0.819810761,1.118901327,0.090416326,2.244677477,TRUE,80,52
219,0.180749433,0.754262863,1.111485815,0.107504808,0.213408417,TRUE,40,31
98,-0.162537498,0.749790878,1.165998421,0.131371515,1.076697768,TRUE,57,25
292,-0.963540336,0.752477617,1.157419735,0.116887372,-0.903789565,TRUE,18,11
191,0.009105968,0.768580577,1.136122022,0.103518691,-0.091281941,TRUE,34,28
264,-0.334180963,0.791701937,1.136561263,0.140635444,-0.446754027,TRUE,27,22
118,1.553897157,0.788008001,1.173280678,0.138945372,0.924352588,TRUE,54,55
12,1.210610226,0.784295865,1.143424855,0.120635861,1.076697768,TRUE,57,49
203,0.352392899,0.785472507,1.130280246,0.087275306,0.873570862,TRUE,53,34
57,-0.391395452,0.816926226,1.150570088,0.151076224,-0.751444386,TRUE,21,21
288,1.153395738,0.810770946,1.093210216,0.064994619,-0.091281941,TRUE,34,48
91,-1.478470733,0.726292385,1.168473031,0.183854868,-1.614733736,TRUE,4,2
107,1.153395738,0.731242559,1.288393431,0.256226824,0.873570862,TRUE,53,48
77,-0.734682382,0.77394203,1.20335807,0.174589775,0.010281512,TRUE,36,15
3,-0.791896871,0.79572349,1.11906906,0.09234737,-0.091281941,TRUE,34,14
58,-0.505824429,0.797229592,1.179958735,0.17532796,-1.056134745,TRUE,15,19
186,0.466821876,0.739867282,1.143749181,0.133966768,1.127479494,TRUE,58,36
305,-0.219751986,0.704055877,1.224351276,0.164281817,0.264190144,TRUE,41,24
94,-0.162537498,0.735865457,1.179666747,0.138216714,0.772007409,TRUE,51,25
209,-0.563038917,0.75805575,1.176722221,0.162874716,-0.446754027,TRUE,27,18
302,-0.162537498,0.772639885,1.113172813,0.118324119,-0.446754027,TRUE,27,25
29,0.466821876,0.747967794,1.205353062,0.182060383,0.416535323,TRUE,44,36
217,0.123534945,0.746768843,1.146810174,0.133578926,0.213408417,TRUE,40,30
97,-0.105323009,0.697544049,1.153855947,0.112297611,-0.345190574,TRUE,29,26
185,0.867323295,0.777789582,1.119526079,0.090703362,0.873570862,TRUE,53,43
16,-1.535685221,0.75168634,1.083774958,0.057586631,-1.208479924,TRUE,12,1
56,-1.364041756,0.74192119,1.112192803,0.091529995,-0.802226112,TRUE,20,4
263,0.066320456,0.780556236,1.130184552,0.104600993,-0.3959723,TRUE,28,29
251,-0.048108521,0.715796617,1.166801609,0.165449315,-0.3959723,TRUE,28,27
255,-0.219751986,0.75128277,1.141792527,0.149061645,-0.446754027,TRUE,27,24
98,0.409607387,0.754858171,1.116147188,0.086948517,1.432169853,TRUE,64,35
268,0.924537784,0.794408727,1.141355789,0.134856395,-0.345190574,TRUE,29,44
168,0.581250853,0.830797766,1.09982443,0.078426852,2.295459203,TRUE,81,38
86,0.066320456,0.76348473,1.203208893,0.198018312,0.416535323,TRUE,44,29
180,0.810108807,0.803020995,1.155040497,0.141434014,0.873570862,TRUE,53,42
56,-0.620253405,0.788082115,1.196452801,0.188413187,-1.208479924,TRUE,12,17
56,-1.421256244,0.749194447,1.09982769,0.092800583,-1.005353018,TRUE,16,3
225,-0.734682382,0.743543601,1.145038806,0.122732317,-1.106916471,TRUE,14,15
50,-0.391395452,0.791605837,1.16338963,0.181400018,-0.649880933,TRUE,23,21
197,-0.677467894,0.706021887,1.30919283,0.285753086,-0.3959723,TRUE,28,16
296,0.867323295,0.7558875,1.162397151,0.143162828,-0.751444386,TRUE,21,43
93,-1.478470733,0.74091513,1.172126928,0.188685697,-1.614733736,TRUE,4,2
288,-0.048108521,0.745373551,1.138171504,0.106402207,-0.243627121,TRUE,31,27
245,1.267824715,0.77702352,1.083290332,0.068446677,0.416535323,TRUE,44,50
61,-0.105323009,0.794719215,1.160168847,0.15712222,0.111844964,TRUE,38,26
172,2.412114484,0.840610051,1.124502481,0.114569027,1.025916041,TRUE,56,70
84,-1.306827267,0.686387388,1.252341677,0.241068042,-1.056134745,TRUE,15,5
215,0.066320456,0.798326905,1.116726839,0.085224144,1.533733306,TRUE,66,29
260,0.180749433,0.736007255,1.166134414,0.117373583,0.111844964,TRUE,38,31
190,-1.421256244,0.724360462,1.297862548,0.257820436,-1.614733736,TRUE,4,3
